164317,1.78654793175782,-1.4473923138357,-0.160446143883584,-0.370985559698973,-1.39980462482827,0.271095024019358,-1.25065254925646,0.241818214919514,0.43382470854444,0.650497686974536,0.508441614448813,0.604953253416278,-0.154149836017146,-0.0557901036005011,0.256032546082616,-0.943919598082657,-0.643565822325108,2.31286463242267,-0.788225165040133,-0.367927799087615,-0.151730397494515,-0.149840128167331,0.253509440780667,0.686683297019714,-0.50438067961743,-0.793556186985599,0.072488548414767,0.00128038990744309,135.4,"0"
123590,-0.341153764327641,1.21984212370972,-0.56523924078697,0.205648083115285,1.45221886999996,-1.31077682127484,2.31622832007164,-0.585085750527893,-1.23973445014319,-0.502640856681583,-1.22927292969498,-0.256949254874817,-0.182433260303644,0.789222060054073,-0.792937734061718,-0.839218848060231,-0.373896506640163,-0.255463579340916,-0.37733791943846,-0.0604084635724697,0.420111843462403,1.21511900963647,-0.493234738042471,-0.0608670621345267,0.8262289466975,-0.2341515863278,0.0687603704557202,0.130740795184306,69,"0"
135797,-0.118852678059577,0.792402788872135,0.248070866670561,-0.400438203597655,-0.177871954885675,-0.207756015366548,-0.364491646824513,0.574834226926619,0.450069654892675,-1.36721457798875,-0.920584763609238,0.216026336708535,0.778004344280535,-1.54111575112274,0.322600768103313,1.2558426614629,0.244693031983906,0.814015883083251,-0.747385190154512,-0.162793621384629,0.145130241542084,0.395183941020804,0.245039866124406,0.582076022606717,-1.29957252509511,0.171402010128753,0.0493126049484126,0.115989560372346,11.79,"0"
161249,-1.0412877392592,1.71057717975843,-0.158001748004,-0.822990419724529,0.664180912881898,-0.339646527430584,0.33218903199744,-1.65298416193662,0.196894946324816,-0.385768347292208,-0.392278180673122,-0.192842674260198,-0.0454474980517252,-1.13820161221113,0.671234874047661,0.754052667582393,0.298362878559602,-0.151596377111381,-0.406913087547555,-0.277217778856249,0.9771499025352,-1.97738617392315,0.415556559723181,0.407017807988083,-0.637144270737366,-0.193884773499212,-0.392953154084836,-0.362024807176666,7.38,"0"
72471,0.60315073105353,-0.682240738811578,-0.259876772039559,1.99888998044819,-0.221817886094535,-0.291492296942256,0.736498423079367,-0.298384942803485,-0.633174501777496,0.325692793623713,-1.02841307558546,0.188354274270896,0.677476107941271,0.0647567205077588,-0.362545073479738,0.342837974754208,-0.355011157111756,-0.628923663769965,-0.341870223159592,0.637087923217403,0.0962162868234664,-0.396078404604541,-0.441605259047719,-0.018672957050147,0.483192530072065,1.01170746124874,-0.154060365238108,0.0551408390830743,352.04,"0"
120182,2.10678254028537,-0.0730055388865957,-1.61813091223009,0.190780526133476,0.300696990689326,-0.792620972931416,0.137210615188718,-0.243331924747425,0.731153413925667,0.0330617803748035,-1.13048388750268,-0.287891130544199,-0.69021304232062,0.619499388498362,0.898516296567315,-0.0601042288774383,-0.592094392822042,0.173811840901321,-0.0975486030784919,-0.259754312667917,0.208977891513347,0.694303354565199,0.00816554237459602,0.486541880250638,0.300431647081923,-0.122842404336681,-0.030281089797758,-0.0566284136245981,0.89,"0"
160476,2.37223353859947,-1.10326767828758,-1.66136746655314,-1.46299868229409,-0.7992858200383,-1.36737399906334,-0.4401661368483,-0.494073269248832,-1.56071497547473,1.62085310784803,-1.20996145167148,-0.878417259979261,0.131820125375206,-0.114706261507568,-0.85984685701874,-1.17135007709833,0.776438585874344,-0.47459298411084,0.18666351821926,-0.492512029036296,-0.19578526639763,0.0326796776317532,0.0949792116205292,-0.106100899673683,0.207114959844936,-0.033097751323146,-0.0282983974964838,-0.0724276507004677,6,"0"
135023,1.8798722767784,1.20488778801131,-1.63709106737473,4.17656030763889,1.0041663114814,-0.764106410981638,0.542847256143227,-0.226513189993131,-1.19850097603794,0.279536792703595,-0.263214736533836,-0.275148531571543,0.580725958140735,-2.64928906458363,-0.680242344542193,1.64906115891696,1.35219062704202,0.321950801972705,-1.72933922538797,-0.139808332790336,-0.411570563790974,-1.14808038022064,0.283565565937854,-0.322396597647336,-0.227807503900057,-0.343697376262594,-0.00137887638990461,0.0214596556494856,20.05,"0"
117329,-0.375213053780496,0.544160923265658,-1.39211666899596,0.128934327359578,-0.120038056656899,-1.14750531327121,1.03791026722252,0.0597033199543535,0.0584346492878129,-1.12640832259717,-0.793980246788466,-0.717293552020239,-1.01137248421526,-0.463614039190429,0.886116817780356,0.319197972879795,0.719287099446166,0.850319461142562,-0.282490860340321,-0.37037072409241,0.287491775844414,0.89184343463581,0.382049667606199,-0.195763472027537,-0.210825056230233,-0.133320172740435,-0.0900817773380578,-0.130152290667588,159,"0"
148637,1.83178454952966,0.168545817650041,-0.304033281842945,3.42829377765455,0.519844859908528,1.52073271336738,-0.565597900996753,0.342208462405831,-0.704458332786283,1.52081790670112,-0.249799916855495,0.60392162664277,1.10503736961628,-0.230283367962298,-1.02781322081388,1.62991322435722,-1.5715123082413,0.765891288659702,-1.28929251849121,-0.0904273963925216,0.28310724686395,0.821216729558239,0.0211494546115889,-0.196755789127806,-0.06172305918281,0.101831116077708,0.00448579588863876,-0.0378950815826131,38.37,"0"
